종목,타임프레임,극값시각,방향,이격도(%),MA간격(%),체제,극값가격,복귀시각,복귀봉수,복귀가격,가격변동폭,복귀여부
나스닥100선물(NQ=F),4분봉,2026-08-12 05:20:00-04:00,양의극값(고점),0.2697430685508969,0.1171597728592528,좁음(횡보 추정),29834.5,2026-08-12 07:16:00-04:00,29.0,29808.0,-26.5,True
나스닥100선물(NQ=F),4분봉,2026-08-12 07:16:00-04:00,음의극값(저점),-0.010013087457528096,0.06001143538195541,좁음(횡보 추정),29808.0,2026-08-12 07:24:00-04:00,2.0,29812.75,4.75,True
나스닥100선물(NQ=F),4분봉,2026-08-12 09:24:00-04:00,양의극값(고점),0.41951217224983045,0.15112117190118343,좁음(횡보 추정),29983.75,2026-08-12 10:32:00-04:00,17.0,29882.5,-101.25,True
나스닥100선물(NQ=F),4분봉,2026-08-12 10:32:00-04:00,음의극값(저점),-0.002426110301008492,0.1014365082751276,좁음(횡보 추정),29882.5,2026-08-12 10:36:00-04:00,1.0,29921.25,38.75,True
나스닥100선물(NQ=F),4분봉,2026-08-12 10:36:00-04:00,양의극값(고점),0.11965672973740231,0.08711585455015076,좁음(횡보 추정),29921.25,2026-08-12 10:48:00-04:00,3.0,29874.25,-47.0,True
나스닥100선물(NQ=F),4분봉,2026-08-12 11:36:00-04:00,음의극값(저점),-0.2129018878527229,-0.07174776896215172,좁음(횡보 추정),29832.75,2026-08-12 12:36:00-04:00,15.0,29885.0,52.25,True
나스닥100선물(NQ=F),4분봉,2026-08-12 13:04:00-04:00,양의극값(고점),0.14505821406361857,-0.011622396131423459,좁음(횡보 추정),29921.0,2026-08-12 14:56:00-04:00,28.0,29889.75,-31.25,True
나스닥100선물(NQ=F),4분봉,2026-08-12 14:56:00-04:00,음의극값(저점),-0.005971590284673753,0.05566793408233943,좁음(횡보 추정),29889.75,2026-08-12 15:04:00-04:00,2.0,29898.25,8.5,True
나스닥100선물(NQ=F),4분봉,2026-08-12 15:04:00-04:00,양의극값(고점),0.015354426323174028,0.04056880288328257,좁음(횡보 추정),29898.25,2026-08-12 15:08:00-04:00,1.0,29883.5,-14.75,True
나스닥100선물(NQ=F),4분봉,2026-08-12 18:32:00-04:00,음의극값(저점),-0.2290160850593899,-0.13856871730391002,좁음(횡보 추정),29783.25,2026-08-12 20:00:00-04:00,22.0,29846.75,63.5,True
나스닥100선물(NQ=F),4분봉,2026-08-12 20:20:00-04:00,양의극값(고점),0.15629769008112904,0.017608645341758652,좁음(횡보 추정),29861.5,2026-08-12 21:28:00-04:00,17.0,29816.75,-44.75,True
나스닥100선물(NQ=F),4분봉,2026-08-12 21:28:00-04:00,음의극값(저점),-0.006120346126535985,0.06476667647598854,좁음(횡보 추정),29816.75,2026-08-12 21:32:00-04:00,1.0,29836.75,20.0,True
나스닥100선물(NQ=F),4분봉,2026-08-13 01:28:00-04:00,양의극값(고점),0.1453717740460471,0.04488167353418698,좁음(횡보 추정),29922.0,2026-08-13 02:00:00-04:00,8.0,29877.25,-44.75,True
나스닥100선물(NQ=F),4분봉,2026-08-13 02:00:00-04:00,음의극값(저점),-0.026166912106947413,0.052300362689466744,좁음(횡보 추정),29877.25,2026-08-13 02:12:00-04:00,3.0,29889.0,11.75,True
나스닥100선물(NQ=F),4분봉,2026-08-13 02:20:00-04:00,양의극값(고점),0.0451195517555741,0.0454123185912195,좁음(횡보 추정),29900.75,2026-08-13 02:32:00-04:00,3.0,29884.0,-16.75,True
나스닥100선물(NQ=F),4분봉,2026-08-13 02:44:00-04:00,음의극값(저점),-0.09371651039998448,0.012847961440056217,좁음(횡보 추정),29860.0,2026-08-13 02:56:00-04:00,3.0,29888.5,28.5,True
나스닥100선물(NQ=F),4분봉,2026-08-13 02:56:00-04:00,양의극값(고점),0.0016394534129291335,-0.007352446683464036,좁음(횡보 추정),29888.5,2026-08-13 03:00:00-04:00,1.0,29862.5,-26.0,True
나스닥100선물(NQ=F),4분봉,2026-08-13 04:00:00-04:00,음의극값(저점),-0.1752843099460327,-0.06527148655016189,좁음(횡보 추정),29830.5,2026-08-13 04:48:00-04:00,12.0,29872.75,42.25,True
나스닥100선물(NQ=F),4분봉,2026-08-13 04:48:00-04:00,양의극값(고점),0.005155465747791513,-0.04652473066875807,좁음(횡보 추정),29872.75,2026-08-13 04:52:00-04:00,1.0,29870.0,-2.75,True
나스닥100선물(NQ=F),4분봉,2026-08-13 05:12:00-04:00,음의극값(저점),-0.1226022618886829,-0.042742533743256685,좁음(횡보 추정),29828.25,2026-08-13 05:40:00-04:00,7.0,29859.5,31.25,True
나스닥100선물(NQ=F),4분봉,2026-08-13 06:48:00-04:00,양의극값(고점),0.07379198897289439,0.03452668056776233,좁음(횡보 추정),29883.0,2026-08-13 07:16:00-04:00,7.0,29861.25,-21.75,True
나스닥100선물(NQ=F),4분봉,2026-08-13 07:16:00-04:00,음의극값(저점),-0.002913389940161587,0.04555939096085463,좁음(횡보 추정),29861.25,2026-08-13 07:20:00-04:00,1.0,29864.75,3.5,True
나스닥100선물(NQ=F),4분봉,2026-08-13 07:20:00-04:00,양의극값(고점),0.006513118911635089,0.043264522538985384,좁음(횡보 추정),29864.75,2026-08-13 07:24:00-04:00,1.0,29861.75,-3.0,True
나스닥100선물(NQ=F),4분봉,2026-08-13 07:24:00-04:00,음의극값(저점),-0.003934644714137254,0.04114633780851066,좁음(횡보 추정),29861.75,2026-08-13 07:32:00-04:00,2.0,29876.5,14.75,True
나스닥100선물(NQ=F),4분봉,2026-08-13 07:44:00-04:00,양의극값(고점),0.086384555245097,0.03176641348402395,좁음(횡보 추정),29892.25,2026-08-13 08:00:00-04:00,4.0,29841.0,-51.25,True
나스닥100선물(NQ=F),4분봉,2026-08-13 08:16:00-04:00,음의극값(저점),-0.1615436399704704,0.0026536083464924853,좁음(횡보 추정),29816.75,2026-08-13 08:48:00-04:00,8.0,29870.25,53.5,True
나스닥100선물(NQ=F),4분봉,2026-08-13 10:32:00-04:00,양의극값(고점),1.007572438825959,0.47804409954731764,중간,30262.5,2026-08-13 14:20:00-04:00,57.0,30189.25,-73.25,True
나스닥100선물(NQ=F),4분봉,2026-08-13 14:24:00-04:00,음의극값(저점),-0.02358133590254742,0.07673042128122685,좁음(횡보 추정),30186.25,2026-08-13 14:28:00-04:00,1.0,30205.5,19.25,True
나스닥100선물(NQ=F),4분봉,2026-08-13 15:04:00-04:00,양의극값(고점),0.19134361359649138,0.05174290225782262,좁음(횡보 추정),30260.0,2026-08-13 15:32:00-04:00,7.0,30215.25,-44.75,True
나스닥100선물(NQ=F),4분봉,2026-08-13 15:32:00-04:00,음의극값(저점),-1.654793249641161e-05,0.042222049755991496,좁음(횡보 추정),30215.25,2026-08-13 15:36:00-04:00,1.0,30220.0,4.75,True
나스닥100선물(NQ=F),4분봉,2026-08-13 15:36:00-04:00,양의극값(고점),0.010689428420044774,0.04130156863225144,좁음(횡보 추정),30220.0,2026-08-13 15:40:00-04:00,1.0,30212.5,-7.5,True
나스닥100선물(NQ=F),4분봉,2026-08-13 15:52:00-04:00,음의극값(저점),-0.12343717941080844,0.034954563204468894,좁음(횡보 추정),30180.5,2026-08-13 19:04:00-04:00,33.0,30214.0,33.5,True
나스닥100선물(NQ=F),4분봉,2026-08-13 19:12:00-04:00,양의극값(고점),0.0203398660878839,-0.024427699223530226,좁음(횡보 추정),30217.75,2026-08-13 19:20:00-04:00,2.0,30196.25,-21.5,True
나스닥100선물(NQ=F),4분봉,2026-08-13 19:20:00-04:00,음의극값(저점),-0.04518386356790805,-0.020357564904224957,좁음(횡보 추정),30196.25,2026-08-13 20:00:00-04:00,10.0,30227.0,30.75,True
나스닥100선물(NQ=F),4분봉,2026-08-13 20:00:00-04:00,양의극값(고점),0.07707659851170265,0.004155117316666227,좁음(횡보 추정),30227.0,2026-08-13 20:04:00-04:00,1.0,30199.75,-27.25,True
나스닥100선물(NQ=F),4분봉,2026-08-13 20:04:00-04:00,음의극값(저점),-0.01334270081426509,0.003501217397301329,좁음(횡보 추정),30199.75,2026-08-13 20:08:00-04:00,1.0,30209.75,10.0,True
나스닥100선물(NQ=F),4분봉,2026-08-13 20:08:00-04:00,양의극값(고점),0.01860672696084602,0.003666717101264806,좁음(횡보 추정),30209.75,2026-08-13 20:12:00-04:00,1.0,30198.25,-11.5,True
나스닥100선물(NQ=F),4분봉,2026-08-13 21:12:00-04:00,음의극값(저점),-0.21187051157935494,-0.049995081636557,좁음(횡보 추정),30129.0,2026-08-13 22:32:00-04:00,20.0,30176.75,47.75,True
나스닥100선물(NQ=F),4분봉,2026-08-13 22:32:00-04:00,양의극값(고점),0.00574979001667632,-0.05195523515066343,좁음(횡보 추정),30176.75,2026-08-13 22:40:00-04:00,2.0,30170.5,-6.25,True
나스닥100선물(NQ=F),4분봉,2026-08-13 23:00:00-04:00,음의극값(저점),-0.0557515403766103,-0.018172284192311174,좁음(횡보 추정),30152.75,2026-08-13 23:16:00-04:00,4.0,30167.25,14.5,True
나스닥100선물(NQ=F),4분봉,2026-08-13 23:24:00-04:00,양의극값(고점),0.03681401166810093,0.0012182934973469911,좁음(횡보 추정),30176.25,2026-08-13 23:36:00-04:00,3.0,30162.25,-14.0,True
나스닥100선물(NQ=F),4분봉,2026-08-14 00:08:00-04:00,음의극값(저점),-0.02432022323544223,0.005520541470625408,좁음(횡보 추정),30152.75,2026-08-14 00:12:00-04:00,1.0,30160.25,7.5,True
나스닥100선물(NQ=F),4분봉,2026-08-14 00:12:00-04:00,양의극값(고점),0.001873361741008536,0.006100859475157467,좁음(횡보 추정),30160.25,2026-08-14 00:16:00-04:00,1.0,30159.0,-1.25,True
나스닥100선물(NQ=F),4분봉,2026-08-14 00:20:00-04:00,음의극값(저점),-0.012815362785020717,0.006788992316243179,좁음(횡보 추정),30155.25,2026-08-14 00:24:00-04:00,1.0,30161.5,6.25,True
나스닥100선물(NQ=F),4분봉,2026-08-14 00:24:00-04:00,양의극값(고점),0.0084717817549662,0.0084717817549662,좁음(횡보 추정),30161.5,2026-08-14 00:28:00-04:00,1.0,30154.75,-6.75,True
나스닥100선물(NQ=F),4분봉,2026-08-14 01:04:00-04:00,음의극값(저점),-0.08378641658725834,-0.02319295544233386,좁음(횡보 추정),30134.75,2026-08-14 01:32:00-04:00,7.0,30161.0,26.25,True
나스닥100선물(NQ=F),4분봉,2026-08-14 01:52:00-04:00,양의극값(고점),0.06820646830753362,-0.018295050504955817,좁음(횡보 추정),30179.0,2026-08-14 02:04:00-04:00,3.0,30156.75,-22.25,True
나스닥100선물(NQ=F),4분봉,2026-08-14 02:12:00-04:00,음의극값(저점),-0.025350542964197826,-0.007983182758186042,좁음(횡보 추정),30149.5,2026-08-14 02:16:00-04:00,1.0,30160.0,10.5,True
나스닥100선물(NQ=F),4분봉,2026-08-14 02:16:00-04:00,양의극값(고점),0.009699216518841008,-0.005595701837794282,좁음(횡보 추정),30160.0,2026-08-14 02:24:00-04:00,2.0,30155.5,-4.5,True
나스닥100선물(NQ=F),4분봉,2026-08-14 02:24:00-04:00,음의극값(저점),-0.005239234037253428,2.4869781821412953e-05,좁음(횡보 추정),30155.5,2026-08-14 02:28:00-04:00,1.0,30161.5,6.0,True
나스닥100선물(NQ=F),4분봉,2026-08-14 02:28:00-04:00,양의극값(고점),0.014076214827904533,0.0036724164715862028,좁음(횡보 추정),30161.5,2026-08-14 02:32:00-04:00,1.0,30153.0,-8.5,True
나스닥100선물(NQ=F),4분봉,2026-08-14 02:32:00-04:00,음의극값(저점),-0.013694937150852944,0.005952157914225438,좁음(횡보 추정),30153.0,2026-08-14 02:44:00-04:00,3.0,30164.5,11.5,True
나스닥100선물(NQ=F),4분봉,2026-08-14 04:04:00-04:00,양의극값(고점),0.19913533993471785,0.06389236250090603,좁음(횡보 추정),30228.0,2026-08-14 08:12:00-04:00,62.0,30234.5,6.5,True
나스닥100선물(NQ=F),4분봉,2026-08-14 08:12:00-04:00,음의극값(저점),-0.01174017504435396,0.052376062609862266,좁음(횡보 추정),30234.5,2026-08-14 08:20:00-04:00,2.0,30239.0,4.5,True
나스닥100선물(NQ=F),4분봉,2026-08-14 08:32:00-04:00,양의극값(고점),0.1106590654211175,0.039895461655629225,좁음(횡보 추정),30275.0,2026-08-14 09:16:00-04:00,11.0,30246.75,-28.25,True
나스닥100선물(NQ=F),4분봉,2026-08-14 09:32:00-04:00,음의극값(저점),-0.16738629938097782,0.016950197493361914,좁음(횡보 추정),30199.75,2026-08-14 09:44:00-04:00,3.0,30262.25,62.5,True
나스닥100선물(NQ=F),4분봉,2026-08-14 09:44:00-04:00,양의극값(고점),0.037221922323859145,0.01709861396270649,좁음(횡보 추정),30262.25,2026-08-14 09:52:00-04:00,2.0,30238.75,-23.5,True
나스닥100선물(NQ=F),4분봉,2026-08-14 09:56:00-04:00,음의극값(저점),-0.07731812225717156,0.00044625679798529033,좁음(횡보 추정),30228.25,2026-08-14 10:04:00-04:00,2.0,30262.25,34.0,True
나스닥100선물(NQ=F),4분봉,2026-08-14 10:04:00-04:00,양의극값(고점),0.03227834010990971,-0.005197920104751848,좁음(횡보 추정),30262.25,2026-08-14 10:08:00-04:00,1.0,30236.5,-25.75,True
나스닥100선물(NQ=F),4분봉,2026-08-14 11:24:00-04:00,음의극값(저점),-0.5240827806479721,-0.22200108186629652,좁음(횡보 추정),30048.75,2026-08-14 13:56:00-04:00,38.0,30081.5,32.75,True
나스닥100선물(NQ=F),4분봉,2026-08-14 14:12:00-04:00,양의극값(고점),0.04904691046029279,-0.011846075831511394,좁음(횡보 추정),30088.0,2026-08-14 14:28:00-04:00,4.0,30066.5,-21.5,True
나스닥100선물(NQ=F),4분봉,2026-08-14 14:28:00-04:00,음의극값(저점),-0.012670305028452683,0.005204469125854341,좁음(횡보 추정),30066.5,2026-08-14 14:36:00-04:00,2.0,30076.25,9.75,True
나스닥100선물(NQ=F),4분봉,2026-08-16 18:12:00-04:00,양의극값(고점),0.29591159086980523,0.11153769572237764,좁음(횡보 추정),30197.75,2026-08-16 21:32:00-04:00,50.0,30203.25,5.5,True
나스닥100선물(NQ=F),4분봉,2026-08-16 21:32:00-04:00,음의극값(저점),-0.004303987313167296,0.005504137621656945,좁음(횡보 추정),30203.25,2026-08-16 21:36:00-04:00,1.0,30211.25,8.0,True
나스닥100선물(NQ=F),4분봉,2026-08-16 21:36:00-04:00,양의극값(고점),0.021006521953971267,0.007432567657480199,좁음(횡보 추정),30211.25,2026-08-16 21:40:00-04:00,1.0,30192.75,-18.5,True
나스닥100선물(NQ=F),4분봉,2026-08-16 22:04:00-04:00,음의극값(저점),-0.05287253118056106,0.006472498338001837,좁음(횡보 추정),30188.75,2026-08-16 22:20:00-04:00,4.0,30221.5,32.75,True
나스닥100선물(NQ=F),4분봉,2026-08-17 02:36:00-04:00,양의극값(고점),0.2221300788850222,0.06628701334780253,좁음(횡보 추정),30322.0,2026-08-17 03:12:00-04:00,9.0,30262.0,-60.0,True
나스닥100선물(NQ=F),4분봉,2026-08-17 03:12:00-04:00,음의극값(저점),-0.017114247181271233,0.10112438621635135,좁음(횡보 추정),30262.0,2026-08-17 03:20:00-04:00,2.0,30273.25,11.25,True
나스닥100선물(NQ=F),4분봉,2026-08-17 03:40:00-04:00,양의극값(고점),0.1578127206467149,0.09046773179930691,좁음(횡보 추정),30321.0,2026-08-17 04:40:00-04:00,15.0,30293.0,-28.0,True
나스닥100선물(NQ=F),4분봉,2026-08-17 04:52:00-04:00,음의극값(저점),-0.021866941722537392,0.038040226921098146,좁음(횡보 추정),30290.25,2026-08-17 04:56:00-04:00,1.0,30298.25,8.0,True
나스닥100선물(NQ=F),4분봉,2026-08-17 04:56:00-04:00,양의극값(고점),0.0019143386273655575,0.032114680765891246,좁음(횡보 추정),30298.25,2026-08-17 05:00:00-04:00,1.0,30292.0,-6.25,True
나스닥100선물(NQ=F),4분봉,2026-08-17 05:36:00-04:00,음의극값(저점),-0.09525032253422816,-0.0215682902897143,좁음(횡보 추정),30270.25,2026-08-17 06:12:00-04:00,9.0,30296.0,25.75,True
나스닥100선물(NQ=F),4분봉,2026-08-17 06:12:00-04:00,양의극값(고점),0.004489242981598666,-0.033966404618113545,좁음(횡보 추정),30296.0,2026-08-17 06:16:00-04:00,1.0,30293.0,-3.0,True
나스닥100선물(NQ=F),4분봉,2026-08-17 06:24:00-04:00,음의극값(저점),-0.04689170393163003,-0.032944681818920116,좁음(횡보 추정),30279.0,2026-08-17 06:28:00-04:00,1.0,30310.75,31.75,True
나스닥100선물(NQ=F),4분봉,2026-08-17 07:04:00-04:00,양의극값(고점),0.0716241350230492,0.0020216489724223063,좁음(횡보 추정),30318.75,2026-08-17 07:12:00-04:00,2.0,30295.5,-23.25,True
나스닥100선물(NQ=F),4분봉,2026-08-17 07:16:00-04:00,음의극값(저점),-0.02549843667351371,0.01039742077949779,좁음(횡보 추정),30288.25,2026-08-17 07:20:00-04:00,1.0,30298.25,10.0,True
나스닥100선물(NQ=F),4분봉,2026-08-17 07:44:00-04:00,양의극값(고점),0.0385877860579546,0.0311194485082403,좁음(횡보 추정),30306.25,2026-08-17 07:56:00-04:00,3.0,30286.75,-19.5,True
나스닥100선물(NQ=F),4분봉,2026-08-17 08:40:00-04:00,음의극값(저점),-0.31600636635605606,-0.04560959180034473,좁음(횡보 추정),30188.5,2026-08-17 10:56:00-04:00,34.0,30244.0,55.5,True
나스닥100선물(NQ=F),4분봉,2026-08-17 11:04:00-04:00,양의극값(고점),0.17837832383267369,-0.03274597904356308,좁음(횡보 추정),30279.0,2026-08-17 11:40:00-04:00,9.0,30216.25,-62.75,True
나스닥100선물(NQ=F),4분봉,2026-08-17 11:40:00-04:00,음의극값(저점),-0.016246894559970082,0.05237224514214351,좁음(횡보 추정),30216.25,2026-08-17 11:44:00-04:00,1.0,30227.25,11.0,True
나스닥100선물(NQ=F),4분봉,2026-08-17 11:52:00-04:00,양의극값(고점),0.07828969769124759,0.07469121729228959,좁음(횡보 추정),30244.75,2026-08-17 12:00:00-04:00,2.0,30219.25,-25.5,True
나스닥100선물(NQ=F),4분봉,2026-08-17 13:36:00-04:00,음의극값(저점),-0.36599570764578365,-0.14167682585637126,좁음(횡보 추정),30092.0,2026-08-17 19:28:00-04:00,73.0,30093.5,1.5,True
나스닥100선물(NQ=F),4분봉,2026-08-17 20:20:00-04:00,양의극값(고점),0.1000110864873973,0.03439802949736943,좁음(횡보 추정),30111.75,2026-08-17 21:28:00-04:00,17.0,30078.25,-33.5,True
나스닥100선물(NQ=F),4분봉,2026-08-17 22:44:00-04:00,음의극값(저점),-0.5577159017654765,-0.2215475472561341,좁음(횡보 추정),29888.0,2026-08-18 02:56:00-04:00,61.0,29893.0,5.0,True
나스닥100선물(NQ=F),4분봉,2026-08-18 02:56:00-04:00,양의극값(고점),0.05087389299078489,-0.07936494654893539,좁음(횡보 추정),29893.0,2026-08-18 03:00:00-04:00,1.0,29877.75,-15.25,True
나스닥100선물(NQ=F),4분봉,2026-08-18 03:00:00-04:00,음의극값(저점),-0.001154692091316947,-0.07888722490506743,좁음(횡보 추정),29877.75,2026-08-18 03:04:00-04:00,1.0,29881.25,3.5,True
나스닥100선물(NQ=F),4분봉,2026-08-18 03:04:00-04:00,양의극값(고점),0.011028197880337707,-0.07628534148338867,좁음(횡보 추정),29881.25,2026-08-18 03:08:00-04:00,1.0,29870.75,-10.5,True
나스닥100선물(NQ=F),4분봉,2026-08-18 04:04:00-04:00,음의극값(저점),-0.3877280789114456,-0.04497230406066317,좁음(횡보 추정),29741.5,2026-08-18 07:00:00-04:00,44.0,29760.75,19.25,True
나스닥100선물(NQ=F),4분봉,2026-08-18 07:16:00-04:00,양의극값(고점),0.08697148935397356,-0.020650265688324527,좁음(횡보 추정),29771.25,2026-08-18 07:36:00-04:00,5.0,29730.5,-40.75,True
나스닥100선물(NQ=F),4분봉,2026-08-18 07:36:00-04:00,음의극값(저점),-0.04526968748114162,0.002513114845318402,좁음(횡보 추정),29730.5,2026-08-18 07:40:00-04:00,1.0,29754.0,23.5,True
나스닥100선물(NQ=F),4분봉,2026-08-18 07:44:00-04:00,양의극값(고점),0.08541119328732516,0.01720495105876526,좁음(횡보 추정),29769.75,2026-08-18 08:08:00-04:00,6.0,29731.75,-38.0,True
나스닥100선물(NQ=F),4분봉,2026-08-18 09:24:00-04:00,음의극값(저점),-0.14476452892331002,-0.07223931621632096,좁음(횡보 추정),29688.0,2026-08-18 09:28:00-04:00,1.0,29737.25,49.25,True
나스닥100선물(NQ=F),4분봉,2026-08-18 09:28:00-04:00,양의극값(고점),0.01996211738364519,-0.07223864803826281,좁음(횡보 추정),29737.25,2026-08-18 09:32:00-04:00,1.0,29701.0,-36.25,True
나스닥100선물(NQ=F),4분봉,2026-08-18 09:32:00-04:00,음의극값(저점),-0.10048476541642316,-0.07618342884291651,좁음(횡보 추정),29701.0,2026-08-18 09:36:00-04:00,1.0,29733.5,32.5,True
나스닥100선물(NQ=F),4분봉,2026-08-18 09:36:00-04:00,양의극값(고점),0.007450064805473915,-0.07747731051651435,좁음(횡보 추정),29733.5,2026-08-18 09:40:00-04:00,1.0,29718.25,-15.25,True
나스닥100선물(NQ=F),4분봉,2026-08-18 11:08:00-04:00,음의극값(저점),-0.47402867423611283,-0.1955995905028413,좁음(횡보 추정),29534.75,2026-08-18 12:00:00-04:00,13.0,29644.0,109.25,True
나스닥100선물(NQ=F),4분봉,2026-08-18 12:08:00-04:00,양의극값(고점),0.053883927878542744,-0.1637015323009959,좁음(횡보 추정),29653.75,2026-08-18 12:12:00-04:00,1.0,29636.0,-17.75,True
나스닥100선물(NQ=F),4분봉,2026-08-18 12:16:00-04:00,음의극값(저점),-0.03178736077844026,-0.12682043380635358,좁음(횡보 추정),29625.0,2026-08-18 12:20:00-04:00,1.0,29646.0,21.0,True
나스닥100선물(NQ=F),4분봉,2026-08-18 12:20:00-04:00,양의극값(고점),0.043009112566267126,-0.10745528967372121,좁음(횡보 추정),29646.0,2026-08-18 12:24:00-04:00,1.0,29623.0,-23.0,True
나스닥100선물(NQ=F),4분봉,2026-08-18 12:28:00-04:00,음의극값(저점),-0.0733547452015267,-0.07436723305799801,좁음(횡보 추정),29608.25,2026-08-18 12:36:00-04:00,2.0,29633.75,25.5,True
나스닥100선물(NQ=F),4분봉,2026-08-18 12:36:00-04:00,양의극값(고점),0.02256382804034524,-0.035744343896366874,좁음(횡보 추정),29633.75,2026-08-18 12:40:00-04:00,1.0,29623.0,-10.75,True
나스닥100선물(NQ=F),4분봉,2026-08-18 12:40:00-04:00,음의극값(저점),-0.00904620585924202,-0.02233704002743664,좁음(횡보 추정),29623.0,2026-08-18 12:44:00-04:00,1.0,29648.5,25.5,True
나스닥100선물(NQ=F),4분봉,2026-08-18 12:48:00-04:00,양의극값(고점),0.14689358797588947,0.010093343170116422,좁음(횡보 추정),29667.0,2026-08-18 13:12:00-04:00,6.0,29615.5,-51.5,True
나스닥100선물(NQ=F),4분봉,2026-08-18 14:08:00-04:00,음의극값(저점),-0.17784518517518158,0.0024067368364088355,좁음(횡보 추정),29551.75,2026-08-18 18:16:00-04:00,47.0,29583.0,31.25,True
나스닥100선물(NQ=F),4분봉,2026-08-18 18:16:00-04:00,양의극값(고점),0.00843460921305766,-0.023300819238893135,좁음(횡보 추정),29583.0,2026-08-18 18:20:00-04:00,1.0,29580.25,-2.75,True
나스닥100선물(NQ=F),4분봉,2026-08-18 20:12:00-04:00,음의극값(저점),-0.32364967723026883,-0.08416143834072697,좁음(횡보 추정),29451.75,2026-08-18 20:28:00-04:00,4.0,29545.25,93.5,True
나스닥100선물(NQ=F),4분봉,2026-08-18 20:44:00-04:00,양의극값(고점),0.11434676112290969,-0.05638635800488652,좁음(횡보 추정),29575.5,2026-08-18 20:56:00-04:00,3.0,29539.25,-36.25,True
나스닥100선물(NQ=F),4분봉,2026-08-18 20:56:00-04:00,음의극값(저점),-0.0025389302640487473,-0.043500338524030284,좁음(횡보 추정),29539.25,2026-08-18 21:00:00-04:00,1.0,29563.75,24.5,True
나스닥100선물(NQ=F),4분봉,2026-08-18 21:16:00-04:00,양의극값(고점),0.2041300237674989,-0.005652883503712214,좁음(횡보 추정),29602.75,2026-08-18 22:08:00-04:00,13.0,29537.5,-65.25,True
나스닥100선물(NQ=F),4분봉,2026-08-18 22:16:00-04:00,음의극값(저점),-0.07096994285853922,0.08729099910246733,좁음(횡보 추정),29526.75,2026-08-18 22:20:00-04:00,1.0,29561.75,35.0,True
나스닥100선물(NQ=F),4분봉,2026-08-18 22:20:00-04:00,양의극값(고점),0.04526475652214377,0.08473393206901748,좁음(횡보 추정),29561.75,2026-08-18 22:24:00-04:00,1.0,29548.25,-13.5,True
나스닥100선물(NQ=F),4분봉,2026-08-18 22:40:00-04:00,음의극값(저점),-0.10349321760684878,0.03116134078203644,좁음(횡보 추정),29517.25,2026-08-18 23:00:00-04:00,5.0,29551.5,34.25,True
나스닥100선물(NQ=F),4분봉,2026-08-18 23:00:00-04:00,양의극값(고점),0.014197572333584093,-0.006870338936152844,좁음(횡보 추정),29551.5,2026-08-18 23:04:00-04:00,1.0,29526.5,-25.0,True
나스닥100선물(NQ=F),4분봉,2026-08-19 02:08:00-04:00,음의극값(저점),-0.24378150426033102,-0.10160669397642969,좁음(횡보 추정),29434.0,2026-08-19 02:44:00-04:00,9.0,29529.0,95.0,True
나스닥100선물(NQ=F),4분봉,2026-08-19 04:08:00-04:00,양의극값(고점),0.4107697910579228,0.19102912654250656,좁음(횡보 추정),29639.0,2026-08-19 05:36:00-04:00,22.0,29573.25,-65.75,True
나스닥100선물(NQ=F),4분봉,2026-08-19 06:24:00-04:00,음의극값(저점),-0.21977880817111145,-0.08540662290922177,좁음(횡보 추정),29517.0,2026-08-19 08:04:00-04:00,25.0,29555.25,38.25,True
나스닥100선물(NQ=F),4분봉,2026-08-19 08:04:00-04:00,양의극값(고점),0.005684592419800014,-0.055348643158840895,좁음(횡보 추정),29555.25,2026-08-19 08:08:00-04:00,1.0,29542.75,-12.5,True
나스닥100선물(NQ=F),4분봉,2026-08-19 08:08:00-04:00,음의극값(저점),-0.031182359616357642,-0.049116869216647416,좁음(횡보 추정),29542.75,2026-08-19 08:12:00-04:00,1.0,29557.5,14.75,True
나스닥100선물(NQ=F),4분봉,2026-08-19 08:48:00-04:00,양의극값(고점),0.6680812199193868,0.06509448596586768,좁음(횡보 추정),29754.5,2026-08-19 09:36:00-04:00,12.0,29589.75,-164.75,True
나스닥100선물(NQ=F),4분봉,2026-08-19 09:36:00-04:00,음의극값(저점),-0.017097592449491345,0.27847788176371885,좁음(횡보 추정),29589.75,2026-08-19 09:40:00-04:00,1.0,29616.5,26.75,True
나스닥100선물(NQ=F),4분봉,2026-08-19 09:40:00-04:00,양의극값(고점),0.06757555792070008,0.28200125014782645,좁음(횡보 추정),29616.5,2026-08-19 09:44:00-04:00,1.0,29582.5,-34.0,True
나스닥100선물(NQ=F),4분봉,2026-08-19 10:08:00-04:00,음의극값(저점),-0.6604554137673229,0.10790998527740277,좁음(횡보 추정),29391.75,2026-08-19 10:52:00-04:00,11.0,29584.75,193.0,True
나스닥100선물(NQ=F),4분봉,2026-08-19 10:56:00-04:00,양의극값(고점),0.14469015853375886,-0.2552784017822607,좁음(횡보 추정),29623.25,2026-08-19 11:32:00-04:00,9.0,29587.5,-35.75,True
나스닥100선물(NQ=F),4분봉,2026-08-19 11:36:00-04:00,음의극값(저점),-0.06800623460883742,-0.09026666047148665,좁음(횡보 추정),29572.75,2026-08-19 11:44:00-04:00,2.0,29601.75,29.0,True
