밴드,종목명,티커,터치시각,밴드종류,방향,진입가,청산가,보유봉수,청산사유,손익률(%),반전각도(도),반전성공여부,구간
엔하3,HD현대일렉트릭,267260.KS,2017-08-30 00:00:00+09:00,엔하3터치,롱,52588.84765625,47999.28515625,5,5봉경과,-8.727254360087782,-22.24287651726565,False,학습
엔하3,HD현대일렉트릭,267260.KS,2017-12-27 00:00:00+09:00,엔하3터치,롱,44789.421875,47639.65234375,3,MA50복귀,6.363624153722122,101.92848944548348,True,학습
엔하3,HD현대일렉트릭,267260.KS,2018-02-09 00:00:00+09:00,엔하3터치,롱,39211.10546875,39048.23046875,5,5봉경과,-0.4153797707381808,30.07356028128013,True,학습
엔하3,HD현대일렉트릭,267260.KS,2018-06-28 00:00:00+09:00,엔하3터치,롱,27728.720703125,25041.357421875,5,5봉경과,-9.691623750053267,-22.56708536146958,False,학습
엔하3,HD현대일렉트릭,267260.KS,2018-10-30 00:00:00+09:00,엔하3터치,롱,22353.990234375,18160.07421875,5,5봉경과,-18.761375359177606,28.489337669706202,True,학습
엔하3,HD현대일렉트릭,267260.KS,2018-12-26 00:00:00+09:00,엔하3터치,롱,17508.587890625,18078.63671875,5,5봉경과,3.255824122916466,80.23017982645085,True,학습
엔하3,HD현대일렉트릭,267260.KS,2019-03-28 00:00:00+09:00,엔하3터치,롱,19788.78125,21051.025390625,5,5봉경과,6.378584535745474,84.7528285691102,True,학습
엔하3,HD현대일렉트릭,267260.KS,2019-04-03 00:00:00+09:00,엔하3터치,롱,20440.26171875,20277.390625,5,5봉경과,-0.7968151092732692,-36.316005224124275,False,학습
엔하3,HD현대일렉트릭,267260.KS,2019-04-10 00:00:00+09:00,엔하3터치,롱,20277.390625,21213.8984375,5,5봉경과,4.61848287000685,37.54366439865172,False,학습
엔하3,HD현대일렉트릭,267260.KS,2019-04-18 00:00:00+09:00,엔하3터치,롱,19951.650390625,18892.990234375,5,5봉경과,-5.306128242641268,-96.72386942767704,False,학습
엔하3,HD현대일렉트릭,267260.KS,2019-07-09 00:00:00+09:00,엔하3터치,롱,13070.3662109375,13314.671875,5,5봉경과,1.8691569931534202,31.799005362038567,True,학습
엔하3,HD현대일렉트릭,267260.KS,2019-07-22 00:00:00+09:00,엔하3터치,롱,12744.626953125,10953.0478515625,5,5봉경과,-14.057524854607081,-52.666750174621505,False,학습
엔하3,HD현대일렉트릭,267260.KS,2019-07-25 00:00:00+09:00,엔하3터치,롱,11970.990234375,10993.7666015625,5,5봉경과,-8.163264806668856,-40.10090368577188,False,학습
엔하3,HD현대일렉트릭,267260.KS,2019-09-17 00:00:00+09:00,엔하3터치,롱,9527.9306640625,9609.3662109375,5,5봉경과,0.8547033951680507,-34.257871637190725,False,학습
엔하3,HD현대일렉트릭,267260.KS,2019-10-01 00:00:00+09:00,엔하3터치,롱,8917.166015625,8550.7080078125,5,5봉경과,-4.109579289769623,23.887500717349603,True,학습
엔하3,HD현대일렉트릭,267260.KS,2019-10-04 00:00:00+09:00,엔하3터치,롱,8550.7080078125,8713.5771484375,5,5봉경과,1.9047445015803584,54.59893615533732,True,학습
엔하3,HD현대일렉트릭,267260.KS,2019-11-20 00:00:00+09:00,엔하3터치,롱,8099.7783203125,8888.841796875,4,MA50복귀,9.74179101400465,118.03659705928214,True,학습
엔하3,HD현대일렉트릭,267260.KS,2020-02-28 00:00:00+09:00,엔하3터치,롱,8204.3525390625,8708.2119140625,5,5봉경과,6.141366702625571,89.32920954630231,True,학습
엔하3,HD현대일렉트릭,267260.KS,2020-03-10 00:00:00+09:00,엔하3터치,롱,8232.873046875,6283.98291015625,5,5봉경과,-23.672053797288928,-60.419686173767644,False,학습
엔하3,HD현대일렉트릭,267260.KS,2021-07-08 00:00:00+09:00,엔하3터치,롱,18870.962890625,20392.046875,5,5봉경과,8.060447117569538,97.27585956186655,True,학습
엔하3,HD현대일렉트릭,267260.KS,2021-10-27 00:00:00+09:00,엔하3터치,롱,20106.84375,21057.521484375,5,5봉경과,4.728130114280119,-39.47849595932501,False,학습
엔하3,HD현대일렉트릭,267260.KS,2021-12-17 00:00:00+09:00,엔하3터치,롱,19631.50390625,19108.6328125,5,5봉경과,-2.663428620888977,7.79503493772863,True,학습
엔하3,HD현대일렉트릭,267260.KS,2021-12-22 00:00:00+09:00,엔하3터치,롱,19013.5625,19203.701171875,5,5봉경과,1.0000160247454941,30.27734938289313,True,학습
엔하3,HD현대일렉트릭,267260.KS,2021-12-28 00:00:00+09:00,엔하3터치,롱,18918.498046875,19821.640625,5,5봉경과,4.773859826965403,61.033880018089064,True,학습
엔하3,HD현대일렉트릭,267260.KS,2022-01-17 00:00:00+09:00,엔하3터치,롱,18538.2265625,18157.955078125,5,5봉경과,-2.0512829697757127,-11.17008167358977,False,학습
엔하3,HD현대일렉트릭,267260.KS,2022-02-14 00:00:00+09:00,엔하3터치,롱,16969.607421875,18633.29296875,5,5봉경과,9.803912992886294,89.40744448270385,True,학습
엔하3,HD현대일렉트릭,267260.KS,2024-08-05 00:00:00+09:00,엔하3터치,롱,257647.28125,278590.25,5,5봉경과,8.128542497476868,46.060143570102944,True,검증
엔하3,HD현대일렉트릭,267260.KS,2024-09-06 00:00:00+09:00,엔하3터치,롱,232807.921875,276155.03125,5,5봉경과,18.61925875455135,155.53633472636596,True,검증
엔하3,HD현대일렉트릭,267260.KS,2025-02-28 00:00:00+09:00,엔하3터치,롱,321782.75,338094.28125,5,5봉경과,5.069113011806879,63.86555297024325,True,검증
엔하3,HD현대일렉트릭,267260.KS,2025-03-11 00:00:00+09:00,엔하3터치,롱,326231.34375,356877.3125,5,5봉경과,9.39393756520368,60.60014225283927,False,검증
엔하3,HD현대일렉트릭,267260.KS,2025-03-27 00:00:00+09:00,엔하3터치,롱,300528.28125,289159.59375,5,5봉경과,-3.78290104768634,-10.487576207481911,False,검증
엔하3,HD현대일렉트릭,267260.KS,2026-06-08 00:00:00+09:00,엔하3터치,롱,887487.3125,1128077.25,4,MA50복귀,27.10911289788157,149.689234208499,True,검증
엔하3,HD현대일렉트릭,267260.KS,2026-06-26 00:00:00+09:00,엔하3터치,롱,881497.5,943392.0,5,5봉경과,7.021517361081568,80.87157620942465,True,검증
엔하3,HD현대일렉트릭,267260.KS,2026-07-08 00:00:00+09:00,엔하3터치,롱,812614.875,821599.5625,5,5봉경과,1.105651370213965,44.172957518897434,True,검증
엔하3,HD현대일렉트릭,267260.KS,2026-07-13 00:00:00+09:00,엔하3터치,롱,786659.125,776676.1875,5,5봉경과,-1.2690296448286924,15.013433963566733,True,검증
엔하3,HD현대일렉트릭,267260.KS,2026-07-16 00:00:00+09:00,엔하3터치,롱,795643.8125,808621.6875,5,5봉경과,1.631116184919744,95.0323419041062,True,검증
엔하3,HD현대일렉트릭,267260.KS,2026-07-28 00:00:00+09:00,엔하3터치,롱,703800.375,714781.6875,5,5봉경과,1.5602879580733386,46.23125512896638,False,검증
엔하3,HD현대중공업,329180.KS,2021-12-16 00:00:00+09:00,엔하3터치,롱,92870.8125,89571.328125,5,5봉경과,-3.552767856962595,79.45974972053229,True,학습
엔하3,HD현대중공업,329180.KS,2022-10-20 00:00:00+09:00,엔하3터치,롱,105292.4140625,104321.96875,5,5봉경과,-0.921666884685499,55.544273145918474,True,학습
엔하3,HD현대중공업,329180.KS,2023-01-06 00:00:00+09:00,엔하3터치,롱,100925.4453125,107718.5,5,5봉경과,6.730765137043844,104.25513857219065,True,학습
엔하3,HD현대중공업,329180.KS,2023-03-06 00:00:00+09:00,엔하3터치,롱,99081.6171875,95490.9921875,5,5봉경과,-3.623906332902475,24.600245973315122,True,학습
엔하3,HD현대중공업,329180.KS,2023-03-27 00:00:00+09:00,엔하3터치,롱,94229.4296875,97431.8671875,5,5봉경과,3.3985534143849536,10.789708022711148,True,학습
엔하3,HD현대중공업,329180.KS,2023-08-18 00:00:00+09:00,엔하3터치,롱,117422.8671875,116549.484375,5,5봉경과,-0.7437927836537908,44.167823192132616,True,학습
엔하3,HD현대중공업,329180.KS,2023-08-24 00:00:00+09:00,엔하3터치,롱,117519.9140625,126933.15625,5,5봉경과,8.009912415774746,75.32775707367469,True,학습
엔하3,HD현대중공업,329180.KS,2023-10-04 00:00:00+09:00,엔하3터치,롱,113055.90625,112861.8203125,5,5봉경과,-0.17167253258827422,95.02121874001446,True,학습
엔하3,HD현대중공업,329180.KS,2023-10-19 00:00:00+09:00,엔하3터치,롱,108300.765625,104613.109375,5,5봉경과,-3.405014016954232,2.841071394121779,False,학습
엔하3,HD현대중공업,329180.KS,2024-02-13 00:00:00+09:00,엔하3터치,롱,107136.234375,106359.890625,5,5봉경과,-0.724632291333508,39.27319007793086,True,학습
엔하3,HD현대중공업,329180.KS,2026-03-27 00:00:00+09:00,엔하3터치,롱,492464.46875,473694.5,5,5봉경과,-3.8114361423155976,23.943852738766072,True,검증
엔하3,HD현대중공업,329180.KS,2026-07-08 00:00:00+09:00,엔하3터치,롱,510740.5,465297.4375,5,5봉경과,-8.897485611577698,-0.07070751127609753,False,검증
엔하3,SK하이닉스,000660.KS,2000-06-28 00:00:00+09:00,엔하3터치,롱,-209718.484375,-210607.09375,5,5봉경과,0.4237153332707991,-12.686603098641108,False,학습
엔하3,SK하이닉스,000660.KS,2000-07-07 00:00:00+09:00,엔하3터치,롱,-217716.1875,-207941.1875,5,5봉경과,-4.489790176947683,-107.91726737792547,False,학습
엔하3,SK하이닉스,000660.KS,2001-01-19 00:00:00+09:00,엔하3터치,롱,-68795.6796875,-59967.921875,5,5봉경과,-12.831849111164434,-148.34529886118094,False,학습
엔하3,SK하이닉스,000660.KS,2001-05-08 00:00:00+09:00,엔하3터치,롱,-42616.8046875,-44443.2421875,5,5봉경과,4.2857213566171355,13.367954870230932,False,학습
엔하3,SK하이닉스,000660.KS,2001-05-21 00:00:00+09:00,엔하3터치,롱,-42058.72265625,-43732.95703125,5,5봉경과,3.980706662643274,133.79292764149258,True,학습
엔하3,SK하이닉스,000660.KS,2001-05-28 00:00:00+09:00,엔하3터치,롱,-43732.95703125,-43935.8828125,5,5봉경과,0.4640111143296268,-102.94877852072719,False,학습
엔하3,SK하이닉스,000660.KS,2001-06-08 00:00:00+09:00,엔하3터치,롱,-47081.40234375,-41602.12890625,5,5봉경과,-11.637872205876143,-63.6849390595287,False,학습
엔하3,SK하이닉스,000660.KS,2001-11-05 00:00:00+09:00,엔하3터치,롱,-12835.7734375,-16082.767578125,5,5봉경과,25.296443229037013,-2.07791008892913,False,학습
엔하3,SK하이닉스,000660.KS,2001-11-12 00:00:00+09:00,엔하3터치,롱,-16082.767578125,-19583.435546875,5,5봉경과,21.766576876429145,121.29660355299384,True,학습
엔하3,SK하이닉스,000660.KS,2001-12-27 00:00:00+09:00,엔하3터치,롱,-30855.619140625,-36973.5546875,5,5봉경과,19.827622058051748,5.312588986963945,False,학습
엔하3,SK하이닉스,000660.KS,2002-07-17 00:00:00+09:00,엔하3터치,롱,-8511.8974609375,-6716.4208984375,5,MA50복귀,-21.09372875718649,-114.03698869412156,False,학습
엔하3,SK하이닉스,000660.KS,2002-07-19 00:00:00+09:00,엔하3터치,롱,-9775.37890625,-6716.4208984375,3,MA50복귀,-31.2924750758942,-131.81049733421557,False,학습
엔하3,SK하이닉스,000660.KS,2003-03-05 00:00:00+09:00,엔하3터치,롱,2286.30078125,2045.6378173828125,5,5봉경과,-10.526303706007077,-17.420718710379347,False,학습
엔하3,SK하이닉스,000660.KS,2003-09-23 00:00:00+09:00,엔하3터치,롱,4114.19580078125,3844.881591796875,5,5봉경과,-6.545974523945472,24.184335193104175,True,학습
엔하3,SK하이닉스,000660.KS,2003-09-25 00:00:00+09:00,엔하3터치,롱,3902.18359375,3919.37353515625,5,5봉경과,0.4405210824468271,40.206121370846404,True,학습
엔하3,SK하이닉스,000660.KS,2003-10-08 00:00:00+09:00,엔하3터치,롱,3896.4521484375,4142.845703125,5,5봉경과,6.323536009195063,10.238505221586855,False,학습
엔하3,SK하이닉스,000660.KS,2003-12-22 00:00:00+09:00,엔하3터치,롱,3352.09521484375,3473.490478515625,5,5봉경과,3.621474209154693,113.94716657082004,True,학습
엔하3,SK하이닉스,000660.KS,2004-05-17 00:00:00+09:00,엔하3터치,롱,6384.60595703125,7211.6279296875,5,5봉경과,12.953375325308302,95.26728018760456,True,학습
엔하3,SK하이닉스,000660.KS,2004-05-20 00:00:00+09:00,엔하3터치,롱,6166.271484375,6781.57568359375,5,5봉경과,9.978545394537,113.11532628490312,True,학습
엔하3,SK하이닉스,000660.KS,2004-07-30 00:00:00+09:00,엔하3터치,롱,5954.5546875,5987.634765625,5,5봉경과,0.5555424353468918,122.27177786121786,True,학습
엔하3,SK하이닉스,000660.KS,2004-08-11 00:00:00+09:00,엔하3터치,롱,5987.634765625,5987.634765625,5,5봉경과,0.0,-33.480256654801956,False,학습
엔하3,SK하이닉스,000660.KS,2004-12-10 00:00:00+09:00,엔하3터치,롱,6847.73876953125,7674.75927734375,5,5봉경과,12.077278874776823,78.59755026518744,True,학습
엔하3,SK하이닉스,000660.KS,2005-04-18 00:00:00+09:00,엔하3터치,롱,8784.1376953125,9067.49609375,5,5봉경과,3.22579641014404,83.6391462286048,True,학습
엔하3,SK하이닉스,000660.KS,2005-04-21 00:00:00+09:00,엔하3터치,롱,9315.4375,8607.037109375,5,5봉경과,-7.604585298597087,-0.8609756620249343,False,학습
엔하3,SK하이닉스,000660.KS,2005-04-27 00:00:00+09:00,엔하3터치,롱,8713.296875,8854.9755859375,5,5봉경과,1.6260057813937392,57.02769852372315,True,학습
엔하3,SK하이닉스,000660.KS,2005-10-27 00:00:00+09:00,엔하3터치,롱,13884.603515625,14167.962890625,5,5봉경과,2.0408171877657315,101.13739245241158,True,학습
엔하3,SK하이닉스,000660.KS,2006-03-08 00:00:00+09:00,엔하3터치,롱,21380.642578125,20545.748046875,5,5봉경과,-3.904908508709643,26.50679435411959,True,학습
엔하3,SK하이닉스,000660.KS,2006-03-10 00:00:00+09:00,엔하3터치,롱,21344.34375,20763.546875,5,5봉경과,-2.72108096553683,24.129054438879994,True,학습
엔하3,SK하이닉스,000660.KS,2006-06-21 00:00:00+09:00,엔하3터치,롱,19747.15234375,21779.943359375,5,5봉경과,10.29409699301976,99.4906922649226,True,학습
엔하3,SK하이닉스,000660.KS,2006-10-31 00:00:00+09:00,엔하3터치,롱,24829.12890625,24683.935546875,5,5봉경과,-0.584770250793824,40.48374354375375,True,학습
엔하3,SK하이닉스,000660.KS,2006-11-06 00:00:00+09:00,엔하3터치,롱,24429.833984375,25482.53515625,5,5봉경과,4.309080334104168,6.3939414101796075,False,학습
엔하3,SK하이닉스,000660.KS,2007-01-19 00:00:00+09:00,엔하3터치,롱,23909.3125,24578.6171875,5,5봉경과,2.799347273159778,83.49555436402699,True,학습
엔하3,SK하이닉스,000660.KS,2007-01-26 00:00:00+09:00,엔하3터치,롱,24578.6171875,23909.3125,5,5봉경과,-2.7231177506617,-43.27365243877843,False,학습
엔하3,SK하이닉스,000660.KS,2007-02-08 00:00:00+09:00,엔하3터치,롱,23574.66015625,23314.369140625,5,5봉경과,-1.1041135435243714,-38.11756937810413,False,학습
엔하3,SK하이닉스,000660.KS,2007-02-28 00:00:00+09:00,엔하3터치,롱,23165.6328125,24095.232421875,5,5봉경과,4.012839264522034,71.48666350915867,True,학습
엔하3,SK하이닉스,000660.KS,2007-05-17 00:00:00+09:00,엔하3터치,롱,22496.32421875,22236.033203125,5,5봉경과,-1.1570379813785552,65.66034747429121,True,학습
엔하3,SK하이닉스,000660.KS,2007-08-29 00:00:00+09:00,엔하3터치,롱,24318.333984375,24392.705078125,5,5봉경과,0.3058231447836224,30.44547419169369,True,학습
엔하3,SK하이닉스,000660.KS,2007-09-06 00:00:00+09:00,엔하3터치,롱,23834.9453125,22682.244140625,5,5봉경과,-4.8361813159708715,24.703711256093495,True,학습
엔하3,SK하이닉스,000660.KS,2007-10-04 00:00:00+09:00,엔하3터치,롱,22087.298828125,21306.43359375,5,5봉경과,-3.535358671295199,-84.27357716085763,False,학습
엔하3,SK하이닉스,000660.KS,2007-11-27 00:00:00+09:00,엔하3터치,롱,16993.091796875,18926.650390625,5,5봉경과,11.378497902927695,66.7033337419647,False,학습
엔하3,SK하이닉스,000660.KS,2008-06-27 00:00:00+09:00,엔하3터치,롱,19958.6015625,17958.900390625,5,5봉경과,-10.019244913592628,-8.788471140047825,False,학습
엔하3,SK하이닉스,000660.KS,2008-08-27 00:00:00+09:00,엔하3터치,롱,15228.5361328125,14690.146484375,5,5봉경과,-3.535399881788026,7.465638763115997,True,학습
엔하3,SK하이닉스,000660.KS,2008-09-16 00:00:00+09:00,엔하3터치,롱,13921.03515625,15382.349609375,5,5봉경과,10.497168039037147,-34.479593076904926,False,학습
엔하3,SK하이닉스,000660.KS,2008-10-08 00:00:00+09:00,엔하3터치,롱,11613.6787109375,13844.1142578125,5,5봉경과,19.205245834590087,146.24121652081737,True,학습
엔하3,SK하이닉스,000660.KS,2008-10-16 00:00:00+09:00,엔하3터치,롱,11805.95703125,7998.8251953125,5,5봉경과,-32.247549485909026,-162.16961641520265,False,학습
엔하3,SK하이닉스,000660.KS,2009-10-29 00:00:00+09:00,엔하3터치,롱,15371.744140625,15329.97265625,5,5봉경과,-0.2717419961772901,95.3004438904965,True,학습
엔하3,SK하이닉스,000660.KS,2010-05-19 00:00:00+09:00,엔하3터치,롱,20843.37109375,21821.73046875,5,5봉경과,4.693863437922316,123.96450409992508,True,학습
엔하3,SK하이닉스,000660.KS,2010-05-25 00:00:00+09:00,엔하3터치,롱,20247.84375,20928.44140625,5,5봉경과,3.361334000070995,26.73389855355653,True,학습
엔하3,SK하이닉스,000660.KS,2010-07-22 00:00:00+09:00,엔하3터치,롱,19226.947265625,19014.2578125,5,5봉경과,-1.1062050058526867,-1.1820201968610036,False,학습
엔하3,SK하이닉스,000660.KS,2010-07-29 00:00:00+09:00,엔하3터치,롱,19014.2578125,18631.421875,5,5봉경과,-2.013415097634382,-57.019499852786865,False,학습
엔하3,SK하이닉스,000660.KS,2010-08-11 00:00:00+09:00,엔하3터치,롱,18035.896484375,18461.267578125,5,5봉경과,2.358469367566568,-17.98184328253175,False,학습
엔하3,SK하이닉스,000660.KS,2010-08-23 00:00:00+09:00,엔하3터치,롱,18206.04296875,19141.87890625,5,5봉경과,5.140248977256221,30.918230743359537,False,학습
엔하3,SK하이닉스,000660.KS,2010-09-01 00:00:00+09:00,엔하3터치,롱,17738.130859375,17653.052734375,5,5봉경과,-0.47963410392270445,16.8510734334123,True,학습
엔하3,SK하이닉스,000660.KS,2010-09-09 00:00:00+09:00,엔하3터치,롱,17270.22265625,17950.818359375,5,5봉경과,3.9408623540744916,59.49368707068854,True,학습
엔하3,SK하이닉스,000660.KS,2011-06-01 00:00:00+09:00,엔하3터치,롱,24467.78125,24726.240234375,5,5봉경과,1.0563237497270006,77.20361719015949,True,학습
엔하3,SK하이닉스,000660.KS,2011-06-09 00:00:00+09:00,엔하3터치,롱,24726.240234375,22615.466796875,5,5봉경과,-8.536572554065673,-42.233935179857056,False,학습
엔하3,SK하이닉스,000660.KS,2011-07-06 00:00:00+09:00,엔하3터치,롱,22830.849609375,20935.4609375,5,5봉경과,-8.301875332299062,-133.56130317613915,False,학습
엔하3,SK하이닉스,000660.KS,2011-07-12 00:00:00+09:00,엔하3터치,롱,21840.080078125,20116.994140625,5,5봉경과,-7.889558698211189,-0.5047898288351789,False,학습
엔하3,SK하이닉스,000660.KS,2011-07-28 00:00:00+09:00,엔하3터치,롱,20289.30078125,20763.150390625,5,5봉경과,2.3354654479414085,-56.526212588164626,False,학습
엔하3,SK하이닉스,000660.KS,2011-08-05 00:00:00+09:00,엔하3터치,롱,20289.30078125,17015.4375,5,5봉경과,-16.135909840103917,-16.822184317783297,False,학습
엔하3,SK하이닉스,000660.KS,2011-09-05 00:00:00+09:00,엔하3터치,롱,15120.0546875,17101.59375,5,5봉경과,13.105369679239132,88.84451782787755,True,학습
엔하3,SK하이닉스,000660.KS,2012-05-11 00:00:00+09:00,엔하3터치,롱,21883.154296875,20332.376953125,5,5봉경과,-7.086626190683383,-9.921820215498748,False,학습
엔하3,SK하이닉스,000660.KS,2012-07-18 00:00:00+09:00,엔하3터치,롱,17446.21484375,17575.4453125,5,5봉경과,0.7407364285456798,46.09396393915535,True,학습
엔하3,SK하이닉스,000660.KS,2013-07-08 00:00:00+09:00,엔하3터치,롱,23950.853515625,24510.857421875,5,5봉경과,2.3381375777888915,86.52178852524862,True,학습
엔하3,SK하이닉스,000660.KS,2013-07-10 00:00:00+09:00,엔하3터치,롱,23692.38671875,24640.091796875,5,5봉경과,4.000040558915039,38.35458315189828,True,학습
엔하3,SK하이닉스,000660.KS,2013-07-29 00:00:00+09:00,엔하3터치,롱,23261.625,23606.236328125,5,5봉경과,1.4814585314869446,3.377673864593051,False,학습
엔하3,SK하이닉스,000660.KS,2013-08-07 00:00:00+09:00,엔하3터치,롱,22873.92578125,25113.935546875,5,MA50복귀,9.792852294122419,56.430341939687345,False,학습
엔하3,SK하이닉스,000660.KS,2014-08-08 00:00:00+09:00,엔하3터치,롱,38080.140625,37778.59375,5,5봉경과,-0.7918743734943862,21.160767602003006,True,학습
엔하3,SK하이닉스,000660.KS,2014-08-12 00:00:00+09:00,엔하3터치,롱,37261.671875,39070.8984375,5,5봉경과,4.855462654948303,86.46269673726873,True,학습
엔하3,SK하이닉스,000660.KS,2014-09-03 00:00:00+09:00,엔하3터치,롱,36012.43359375,36873.96484375,5,5봉경과,2.392316108705077,72.86835135937892,True,학습
엔하3,SK하이닉스,000660.KS,2014-10-13 00:00:00+09:00,엔하3터치,롱,35926.28125,38855.5234375,3,MA50복귀,8.153480086392188,107.5403350142899,True,학습
엔하3,SK하이닉스,000660.KS,2015-03-10 00:00:00+09:00,엔하3터치,롱,38281.40234375,40102.27734375,5,5봉경과,4.756552499433931,103.17205153558685,True,학습
엔하3,SK하이닉스,000660.KS,2015-04-08 00:00:00+09:00,엔하3터치,롱,36937.44140625,38411.47265625,5,5봉경과,3.990615467346871,76.67680098100838,True,학습
엔하3,SK하이닉스,000660.KS,2015-06-26 00:00:00+09:00,엔하3터치,롱,36417.20703125,36980.79296875,5,5봉경과,1.5475814414224045,16.476354301621445,True,학습
엔하3,SK하이닉스,000660.KS,2015-08-17 00:00:00+09:00,엔하3터치,롱,30911.26171875,26922.71484375,5,5봉경과,-12.903216022983127,-97.57501469921998,False,학습
엔하3,SK하이닉스,000660.KS,2015-10-29 00:00:00+09:00,엔하3터치,롱,27269.54296875,28310.03125,5,5봉경과,3.815569195429367,71.34718798636713,True,학습
엔하3,SK하이닉스,000660.KS,2015-11-06 00:00:00+09:00,엔하3터치,롱,27052.7734375,27009.421875,5,5봉경과,-0.16024812613078315,-66.53753461172059,False,학습
엔하3,SK하이닉스,000660.KS,2015-11-18 00:00:00+09:00,엔하3터치,롱,26489.17578125,27659.732421875,5,5봉경과,4.418999859759935,28.764288269487537,True,학습
엔하3,SK하이닉스,000660.KS,2015-11-24 00:00:00+09:00,엔하3터치,롱,26185.69921875,27182.837890625,5,5봉경과,3.8079512925933603,-45.38604978137202,False,학습
엔하3,SK하이닉스,000660.KS,2015-12-11 00:00:00+09:00,엔하3터치,롱,25882.22265625,26532.53125,5,5봉경과,2.512568578004117,90.19286765526851,True,학습
엔하3,SK하이닉스,000660.KS,2016-01-14 00:00:00+09:00,엔하3터치,롱,24589.3046875,23443.57421875,5,5봉경과,-4.659466720636608,57.27391988290264,True,학습
엔하3,SK하이닉스,000660.KS,2016-05-04 00:00:00+09:00,엔하3터치,롱,23487.638671875,23002.900390625,5,5봉경과,-2.0638016789250266,55.12623777848526,True,학습
엔하3,SK하이닉스,000660.KS,2018-01-22 00:00:00+09:00,엔하3터치,롱,64367.47265625,68169.7734375,5,5봉경과,5.907177374441781,41.904264722551034,False,학습
엔하3,SK하이닉스,000660.KS,2018-02-06 00:00:00+09:00,엔하3터치,롱,63552.70703125,70342.5234375,5,MA50복귀,10.683756402243143,106.90683039281299,True,학습
엔하3,SK하이닉스,000660.KS,2018-07-26 00:00:00+09:00,엔하3터치,롱,75231.1875,75321.71875,5,5봉경과,0.12033739331842928,33.98545649113576,True,검증
엔하3,SK하이닉스,000660.KS,2018-08-09 00:00:00+09:00,엔하3터치,롱,70614.1171875,67445.5390625,5,5봉경과,-4.487173742591087,34.29007688486428,True,검증
엔하3,SK하이닉스,000660.KS,2018-09-07 00:00:00+09:00,엔하3터치,롱,68712.9609375,70342.5234375,5,5봉경과,2.371550400050755,49.563030313289204,True,검증
엔하3,SK하이닉스,000660.KS,2018-09-12 00:00:00+09:00,엔하3터치,롱,67988.71875,71338.359375,5,5봉경과,4.926759448603376,98.74862781629867,True,검증
엔하3,SK하이닉스,000660.KS,2018-09-28 00:00:00+09:00,엔하3터치,롱,66178.1015625,64458.01953125,5,5봉경과,-2.5991710107089094,5.110435529356536,True,검증
엔하3,SK하이닉스,000660.KS,2018-12-14 00:00:00+09:00,엔하3터치,롱,55948.11328125,54318.5625,5,5봉경과,-2.9126107846716516,-32.08939802073019,False,검증
엔하3,SK하이닉스,000660.KS,2019-01-03 00:00:00+09:00,엔하3터치,롱,53573.453125,60629.9140625,5,MA50복귀,13.171562641361845,30.79090284026526,False,검증
엔하3,SK하이닉스,000660.KS,2019-05-23 00:00:00+09:00,엔하3터치,롱,63136.82421875,61187.00390625,5,5봉경과,-3.0882457846540747,13.58193181673763,True,검증
엔하3,SK하이닉스,000660.KS,2019-06-21 00:00:00+09:00,엔하3터치,롱,61187.00390625,64529.55078125,5,5봉경과,5.462837958402752,-9.624207587180045,False,검증
엔하3,SK하이닉스,000660.KS,2020-02-28 00:00:00+09:00,엔하3터치,롱,82483.71875,86894.1015625,5,5봉경과,5.34697377777963,86.45089116523759,True,검증
엔하3,SK하이닉스,000660.KS,2020-03-10 00:00:00+09:00,엔하3터치,롱,83609.7578125,75445.84375,5,5봉경과,-9.764307750786788,-42.66233872102612,False,검증
엔하3,SK하이닉스,000660.KS,2020-04-02 00:00:00+09:00,엔하3터치,롱,75070.5,79762.3984375,5,5봉경과,6.249989593115805,86.56077552088917,True,검증
엔하3,SK하이닉스,000660.KS,2020-08-18 00:00:00+09:00,엔하3터치,롱,73287.578125,72255.3515625,5,5봉경과,-1.4084604634354603,65.98526330903053,True,검증
엔하3,SK하이닉스,000660.KS,2020-08-31 00:00:00+09:00,엔하3터치,롱,70472.4375,73569.078125,5,5봉경과,4.394115962002875,10.34075990188606,False,검증
엔하3,SK하이닉스,000660.KS,2021-05-11 00:00:00+09:00,엔하3터치,롱,116602.0546875,114706.09375,5,5봉경과,-1.626009886859439,36.790005451379606,True,검증
엔하3,SK하이닉스,000660.KS,2021-07-28 00:00:00+09:00,엔하3터치,롱,108070.203125,114706.09375,5,5봉경과,6.140351764976846,83.10354274161362,True,검증
엔하3,SK하이닉스,000660.KS,2021-08-10 00:00:00+09:00,엔하3터치,롱,106648.2109375,98590.359375,5,5봉경과,-7.555543118507833,31.77615545598111,True,검증
엔하3,SK하이닉스,000660.KS,2021-09-29 00:00:00+09:00,엔하3터치,롱,94798.4375,90722.0859375,5,5봉경과,-4.300019778807009,-23.57344419892398,False,검증
엔하3,SK하이닉스,000660.KS,2021-10-05 00:00:00+09:00,엔하3터치,롱,92807.640625,87214.546875,5,5봉경과,-6.026544487430234,-11.55733883442685,False,검증
엔하3,SK하이닉스,000660.KS,2022-04-06 00:00:00+09:00,엔하3터치,롱,108703.640625,108703.640625,5,5봉경과,0.0,29.578301788451718,True,검증
엔하3,SK하이닉스,000660.KS,2022-04-22 00:00:00+09:00,엔하3터치,롱,106298.7109375,108222.6640625,5,5봉경과,1.8099496297102027,-16.5623633465732,False,검증
