종목명,티커,조합,진입일,진입가,청산일,청산가,보유봉수,청산사유,손익률(%),구간
HD현대일렉트릭,267260.KS,피보4x추세선4,2017-06-05 00:00:00+09:00,58995.125,2017-06-21 00:00:00+09:00,58803.8984375,11,하향재돌파,-0.3241396005178394,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2017-07-06 00:00:00+09:00,60429.3671875,2017-07-12 00:00:00+09:00,56700.33984375,4,하향재돌파,-6.17088597366838,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2017-07-21 00:00:00+09:00,62246.0703125,2017-08-14 00:00:00+09:00,58038.96875,16,하향재돌파,-6.758822751988486,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2017-09-25 00:00:00+09:00,47808.046875,2017-10-26 00:00:00+09:00,47130.68359375,17,하향재돌파,-1.4168394768793826,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2017-11-22 00:00:00+09:00,46621.7109375,2017-12-12 00:00:00+09:00,45807.359375,14,하향재돌파,-1.7467217442785423,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2018-01-04 00:00:00+09:00,47639.66015625,2018-01-22 00:00:00+09:00,46214.53515625,12,하향재돌파,-2.991467603517388,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2018-01-29 00:00:00+09:00,52118.59375,2018-02-09 00:00:00+09:00,39211.09765625,9,하향재돌파,-24.76562617108218,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2018-04-20 00:00:00+09:00,35546.5078125,2018-05-23 00:00:00+09:00,35790.8203125,20,하향재돌파,0.6873038029184038,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2018-07-30 00:00:00+09:00,26832.93359375,2018-08-23 00:00:00+09:00,25692.83984375,17,하향재돌파,-4.248859879657562,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2018-09-12 00:00:00+09:00,25692.83984375,2018-10-19 00:00:00+09:00,27891.591796875,22,하향재돌파,8.557839329932479,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2018-11-22 00:00:00+09:00,18180.431640625,2018-12-17 00:00:00+09:00,20358.82421875,17,하향재돌파,11.982072929760825,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2019-01-11 00:00:00+09:00,19625.91015625,2019-03-05 00:00:00+09:00,24471.30859375,33,하향재돌파,24.688783342651504,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2019-04-10 00:00:00+09:00,20277.388671875,2019-04-15 00:00:00+09:00,20114.521484375,3,하향재돌파,-0.803196063040893,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2019-04-17 00:00:00+09:00,21213.8984375,2019-04-18 00:00:00+09:00,19951.6484375,1,하향재돌파,-5.95010862203766,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2019-06-07 00:00:00+09:00,14821.224609375,2019-06-27 00:00:00+09:00,14943.3779296875,14,하향재돌파,0.8241783221828598,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2019-08-23 00:00:00+09:00,10057.2607421875,2019-08-29 00:00:00+09:00,9690.80078125,4,하향재돌파,-3.6437353105532915,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2019-08-30 00:00:00+09:00,10342.2841796875,2019-09-19 00:00:00+09:00,9161.4716796875,12,하향재돌파,-11.417327927607566,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2019-10-30 00:00:00+09:00,8795.0126953125,2019-11-15 00:00:00+09:00,8518.076171875,12,하향재돌파,-3.1487904910597746,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2019-11-29 00:00:00+09:00,8565.6103515625,2019-12-04 00:00:00+09:00,8128.298828125,3,하향재돌파,-5.105433302341702,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2019-12-12 00:00:00+09:00,9506.7822265625,2020-01-28 00:00:00+09:00,9982.12109375,28,하향재돌파,4.9999974319320755,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2020-02-11 00:00:00+09:00,10695.130859375,2020-02-19 00:00:00+09:00,9601.8505859375,6,하향재돌파,-10.222224373058198,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2020-04-03 00:00:00+09:00,6169.90185546875,2020-05-14 00:00:00+09:00,7329.7294921875,25,하향재돌파,18.798153745196547,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2020-05-22 00:00:00+09:00,7729.013671875,2020-06-15 00:00:00+09:00,7272.68798828125,16,하향재돌파,-5.904061022097388,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2020-07-07 00:00:00+09:00,7700.49365234375,2020-08-19 00:00:00+09:00,10600.0625,30,하향재돌파,37.65432423639135,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2020-09-01 00:00:00+09:00,11550.740234375,2020-09-24 00:00:00+09:00,14497.8427734375,17,하향재돌파,25.514404092405467,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2020-11-02 00:00:00+09:00,15020.7158203125,2020-12-02 00:00:00+09:00,15828.791015625,22,하향재돌파,5.379738256014009,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2020-12-18 00:00:00+09:00,15781.2578125,2020-12-28 00:00:00+09:00,14640.4453125,5,하향재돌파,-7.228907312422122,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2021-01-05 00:00:00+09:00,17017.138671875,2021-01-26 00:00:00+09:00,17444.943359375,15,하향재돌파,2.5139636912464742,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2021-02-17 00:00:00+09:00,17492.48046875,2021-04-08 00:00:00+09:00,18823.427734375,35,하향재돌파,7.608682302105257,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2021-04-27 00:00:00+09:00,19251.232421875,2021-05-24 00:00:00+09:00,20296.982421875,17,하향재돌파,5.432119757754958,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2021-06-04 00:00:00+09:00,21818.06640625,2021-06-11 00:00:00+09:00,20724.78515625,5,하향재돌파,-5.010898902053111,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2021-07-15 00:00:00+09:00,20392.046875,2021-08-06 00:00:00+09:00,20819.8515625,16,하향재돌파,2.0978996866885145,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2021-08-11 00:00:00+09:00,23006.412109375,2021-08-26 00:00:00+09:00,22055.736328125,10,하향재돌파,-4.132220950969597,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2021-08-31 00:00:00+09:00,23719.419921875,2021-10-13 00:00:00+09:00,23862.01953125,26,하향재돌파,0.6011934939584628,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2021-11-10 00:00:00+09:00,22578.609375,2021-11-29 00:00:00+09:00,21532.859375,13,하향재돌파,-4.631596138767957,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2022-01-10 00:00:00+09:00,19488.90234375,2022-01-17 00:00:00+09:00,18538.224609375,5,하향재돌파,-4.878046580596048,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2022-02-10 00:00:00+09:00,18490.693359375,2022-03-29 00:00:00+09:00,19156.166015625,31,하향재돌파,3.5989599920145636,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2022-03-31 00:00:00+09:00,20392.046875,2022-04-29 00:00:00+09:00,20772.3203125,21,하향재돌파,1.8648124920024736,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2022-05-02 00:00:00+09:00,21770.529296875,2022-05-20 00:00:00+09:00,20344.513671875,12,하향재돌파,-6.55021109295994,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2022-06-07 00:00:00+09:00,23149.013671875,2022-06-16 00:00:00+09:00,19631.505859375,7,하향재돌파,-15.195065597000411,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2022-06-28 00:00:00+09:00,24527.498046875,2022-07-12 00:00:00+09:00,21913.1328125,10,하향재돌파,-10.658915268808231,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2022-07-26 00:00:00+09:00,22816.27734375,2022-09-19 00:00:00+09:00,29043.216796875,36,하향재돌파,27.291653933329872,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2022-10-06 00:00:00+09:00,33226.19921875,2022-10-21 00:00:00+09:00,29185.822265625,10,하향재돌파,-12.160214072408738,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2022-10-28 00:00:00+09:00,32655.796875,2022-12-05 00:00:00+09:00,36078.23828125,26,하향재돌파,10.480348770389638,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2022-12-15 00:00:00+09:00,39880.94921875,2023-01-04 00:00:00+09:00,37178.03515625,13,하향재돌파,-6.77745669410804,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2023-02-01 00:00:00+09:00,38524.72265625,2023-02-16 00:00:00+09:00,36937.55859375,11,하향재돌파,-4.119858504010564,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2023-02-23 00:00:00+09:00,38669.0078125,2023-03-14 00:00:00+09:00,37995.66015625,12,하향재돌파,-1.7413109214359932,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2023-04-07 00:00:00+09:00,36745.17578125,2023-05-11 00:00:00+09:00,46749.09375,22,하향재돌파,27.225119368879735,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2023-05-30 00:00:00+09:00,46268.13671875,2023-08-17 00:00:00+09:00,67718.8515625,55,하향재돌파,46.36174344807184,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2023-09-15 00:00:00+09:00,67526.46875,2023-10-04 00:00:00+09:00,62620.703125,9,하향재돌파,-7.264952122940681,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2023-10-13 00:00:00+09:00,68873.1484375,2023-12-05 00:00:00+09:00,79935.1875,37,하향재돌파,16.061468530857738,학습
HD현대일렉트릭,267260.KS,피보4x추세선4,2023-12-20 00:00:00+09:00,81281.859375,2024-01-02 00:00:00+09:00,78024.75,6,하향재돌파,-4.007178723573583,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2024-01-03 00:00:00+09:00,83577.0625,2024-06-12 00:00:00+09:00,256673.15625,107,하향재돌파,207.1095687886853,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2024-06-19 00:00:00+09:00,287357.0625,2024-07-22 00:00:00+09:00,286382.96875,23,하향재돌파,-0.33898375126938113,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2024-07-25 00:00:00+09:00,325833.65625,2024-07-31 00:00:00+09:00,301968.4375,4,하향재돌파,-7.32435655194843,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2024-08-21 00:00:00+09:00,310735.21875,2024-09-04 00:00:00+09:00,262030.671875,10,하향재돌파,-15.673970614249852,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2024-09-20 00:00:00+09:00,325346.625,2024-10-15 00:00:00+09:00,300031.3125,14,하향재돌파,-7.781028157276873,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2024-10-24 00:00:00+09:00,334236.84375,2024-11-29 00:00:00+09:00,341566.59375,26,하향재돌파,2.192980856856838,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2024-12-12 00:00:00+09:00,366976.4375,2025-02-07 00:00:00+09:00,382124.5625,34,하향재돌파,4.127819514297835,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2025-03-19 00:00:00+09:00,342048.625,2025-03-27 00:00:00+09:00,300528.28125,6,하향재돌파,-12.138725524770052,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2025-04-16 00:00:00+09:00,307448.3125,2025-04-28 00:00:00+09:00,294596.8125,8,하향재돌파,-4.1800522160940465,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2025-05-07 00:00:00+09:00,331668.5,2025-07-07 00:00:00+09:00,433711.96875,41,하향재돌파,30.766704932786805,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2025-07-18 00:00:00+09:00,478869.59375,2025-08-13 00:00:00+09:00,483832.0,18,하향재돌파,1.0362750767154967,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2025-08-28 00:00:00+09:00,490283.09375,2025-11-17 00:00:00+09:00,833679.8125,51,하향재돌파,70.04049764871175,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2025-12-08 00:00:00+09:00,835664.75,2025-12-22 00:00:00+09:00,798943.125,10,하향재돌파,-4.394301063913489,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2026-01-07 00:00:00+09:00,814822.75,2026-02-02 00:00:00+09:00,829709.8125,18,하향재돌파,1.827030786756997,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2026-02-10 00:00:00+09:00,931934.875,2026-03-09 00:00:00+09:00,904592.4375,15,하향재돌파,-2.9339429431697144,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2026-03-26 00:00:00+09:00,962438.4375,2026-03-30 00:00:00+09:00,869685.3125,2,하향재돌파,-9.637304723711225,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2026-04-10 00:00:00+09:00,996348.25,2026-05-18 00:00:00+09:00,1145048.25,24,하향재돌파,14.92450054486471,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2026-06-16 00:00:00+09:00,1112104.375,2026-06-25 00:00:00+09:00,948383.5,7,하향재돌파,-14.721718453809698,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2026-08-11 00:00:00+09:00,739000.0,2026-08-25 00:00:00+09:00,719000.0,9,하향재돌파,-2.706359945872801,검증
HD현대일렉트릭,267260.KS,피보4x추세선4,2026-08-31 00:00:00+09:00,781000.0,2026-09-04 00:00:00+09:00,714000.0,4,하향재돌파,-8.578745198463508,검증
HD현대중공업,329180.KS,피보4x추세선4,2021-10-27 00:00:00+09:00,110144.59375,2021-11-12 00:00:00+09:00,108688.9375,12,하향재돌파,-1.3215866529990266,학습
HD현대중공업,329180.KS,피보4x추세선4,2021-12-06 00:00:00+09:00,109174.15625,2021-12-08 00:00:00+09:00,104807.1875,2,하향재돌파,-4.000002289919231,학습
HD현대중공업,329180.KS,피보4x추세선4,2022-01-05 00:00:00+09:00,100925.453125,2022-01-21 00:00:00+09:00,102381.09375,12,하향재돌파,1.4422928804660742,학습
HD현대중공업,329180.KS,피보4x추세선4,2022-02-11 00:00:00+09:00,94908.734375,2022-02-14 00:00:00+09:00,92773.765625,1,하향재돌파,-2.2494965969774583,학습
HD현대중공업,329180.KS,피보4x추세선4,2022-02-23 00:00:00+09:00,106262.84375,2022-03-21 00:00:00+09:00,105292.40625,16,하향재돌파,-0.9132425462686716,학습
HD현대중공업,329180.KS,피보4x추세선4,2022-03-25 00:00:00+09:00,114026.3515625,2022-05-03 00:00:00+09:00,133435.09375,27,하향재돌파,17.021277907731445,학습
HD현대중공업,329180.KS,피보4x추세선4,2022-06-03 00:00:00+09:00,122760.2734375,2022-07-07 00:00:00+09:00,119848.9609375,23,하향재돌파,-2.371542860306689,학습
HD현대중공업,329180.KS,피보4x추세선4,2022-07-27 00:00:00+09:00,118393.3046875,2022-09-05 00:00:00+09:00,132949.859375,27,하향재돌파,12.295082670360568,학습
HD현대중공업,329180.KS,피보4x추세선4,2022-10-12 00:00:00+09:00,117908.0859375,2022-10-17 00:00:00+09:00,113541.1171875,3,하향재돌파,-3.703705912344991,학습
HD현대중공업,329180.KS,피보4x추세선4,2022-11-04 00:00:00+09:00,113055.90625,2022-11-29 00:00:00+09:00,110629.8046875,17,하향재돌파,-2.1459308433963398,학습
HD현대중공업,329180.KS,피보4x추세선4,2022-11-30 00:00:00+09:00,114996.7734375,2023-01-03 00:00:00+09:00,111115.03125,23,하향재돌파,-3.3755226963908704,학습
HD현대중공업,329180.KS,피보4x추세선4,2023-01-30 00:00:00+09:00,106942.1484375,2023-02-09 00:00:00+09:00,104613.109375,8,하향재돌파,-2.177849516330931,학습
HD현대중공업,329180.KS,피보4x추세선4,2023-02-23 00:00:00+09:00,108688.9375,2023-03-03 00:00:00+09:00,101119.53125,5,하향재돌파,-6.964283968642163,학습
HD현대중공업,329180.KS,피보4x추세선4,2023-03-27 00:00:00+09:00,94229.4296875,2023-07-27 00:00:00+09:00,127030.1953125,84,하향재돌파,34.80947060146665,학습
HD현대중공업,329180.KS,피보4x추세선4,2023-08-31 00:00:00+09:00,126933.1484375,2023-09-12 00:00:00+09:00,123439.5859375,8,하향재돌파,-2.7522853903841975,학습
HD현대중공업,329180.KS,피보4x추세선4,2023-09-15 00:00:00+09:00,124798.1875,2023-09-18 00:00:00+09:00,123924.8046875,1,하향재돌파,-0.6998361354406689,학습
HD현대중공업,329180.KS,피보4x추세선4,2023-09-19 00:00:00+09:00,123245.5,2023-09-21 00:00:00+09:00,121886.8828125,2,하향재돌파,-1.1023665671363254,학습
HD현대중공업,329180.KS,피보4x추세선4,2023-11-08 00:00:00+09:00,107718.4921875,2023-12-13 00:00:00+09:00,116937.6484375,25,하향재돌파,8.558564145098403,학습
HD현대중공업,329180.KS,피보4x추세선4,2024-01-02 00:00:00+09:00,123245.5,2024-01-10 00:00:00+09:00,118490.3515625,6,하향재돌파,-3.858273476516384,학습
HD현대중공업,329180.KS,피보4x추세선4,2024-02-28 00:00:00+09:00,115967.2109375,2024-03-12 00:00:00+09:00,109271.1953125,8,하향재돌파,-5.774059383569022,학습
HD현대중공업,329180.KS,피보4x추세선4,2024-03-15 00:00:00+09:00,113638.1640625,2024-04-04 00:00:00+09:00,118102.171875,14,하향재돌파,3.9282646365571647,학습
HD현대중공업,329180.KS,피보4x추세선4,2024-04-05 00:00:00+09:00,118490.3515625,2024-04-08 00:00:00+09:00,114996.7734375,1,하향재돌파,-2.948407257579319,학습
HD현대중공업,329180.KS,피보4x추세선4,2024-04-23 00:00:00+09:00,123439.5859375,2024-05-21 00:00:00+09:00,126933.1484375,17,하향재돌파,2.8301800216414064,학습
HD현대중공업,329180.KS,피보4x추세선4,2024-06-17 00:00:00+09:00,130523.765625,2024-08-22 00:00:00+09:00,192825.8125,47,하향재돌파,47.73233945302825,학습
HD현대중공업,329180.KS,피보4x추세선4,2024-09-23 00:00:00+09:00,187682.515625,2024-10-07 00:00:00+09:00,173611.15625,8,하향재돌파,-7.497426879718168,학습
HD현대중공업,329180.KS,피보4x추세선4,2024-10-17 00:00:00+09:00,191370.15625,2024-10-31 00:00:00+09:00,177201.796875,10,하향재돌파,-7.403641013121658,학습
HD현대중공업,329180.KS,피보4x추세선4,2024-11-11 00:00:00+09:00,205732.625,2024-12-03 00:00:00+09:00,206703.0625,16,하향재돌파,0.4716983998041147,학습
HD현대중공업,329180.KS,피보4x추세선4,2024-12-13 00:00:00+09:00,233875.296875,2025-02-07 00:00:00+09:00,301805.90625,33,하향재돌파,29.045653937237788,학습
HD현대중공업,329180.KS,피보4x추세선4,2025-02-12 00:00:00+09:00,342564.25,2025-02-25 00:00:00+09:00,298894.59375,9,하향재돌파,-12.747873209186306,학습
HD현대중공업,329180.KS,피보4x추세선4,2025-03-18 00:00:00+09:00,309342.375,2025-03-24 00:00:00+09:00,291749.46875,4,하향재돌파,-5.687195700233439,학습
HD현대중공업,329180.KS,피보4x추세선4,2025-04-10 00:00:00+09:00,316672.75,2025-05-23 00:00:00+09:00,380202.78125,28,하향재돌파,20.06172973519193,검증
HD현대중공업,329180.KS,피보4x추세선4,2025-06-04 00:00:00+09:00,418320.8125,2025-07-01 00:00:00+09:00,412618.46875,18,하향재돌파,-1.363150859246335,검증
HD현대중공업,329180.KS,피보4x추세선4,2025-07-21 00:00:00+09:00,417034.15625,2025-08-20 00:00:00+09:00,442056.1875,21,하향재돌파,5.99999565383321,검증
HD현대중공업,329180.KS,피보4x추세선4,2025-08-26 00:00:00+09:00,459228.1875,2025-09-18 00:00:00+09:00,489647.125,17,하향재돌파,6.623926476638588,검증
HD현대중공업,329180.KS,피보4x추세선4,2025-10-01 00:00:00+09:00,518103.59375,2025-11-07 00:00:00+09:00,511234.8125,22,하향재돌파,-1.3257544114458288,검증
HD현대중공업,329180.KS,피보4x추세선4,2025-11-18 00:00:00+09:00,591697.875,2025-11-27 00:00:00+09:00,543616.25,7,하향재돌파,-8.126043210819372,검증
HD현대중공업,329180.KS,피보4x추세선4,2025-12-11 00:00:00+09:00,548522.5625,2025-12-18 00:00:00+09:00,494553.4375,5,하향재돌파,-9.83899819070797,검증
HD현대중공업,329180.KS,피보4x추세선4,2026-01-08 00:00:00+09:00,571091.4375,2026-01-29 00:00:00+09:00,576979.0,15,하향재돌파,1.0309316710776284,검증
HD현대중공업,329180.KS,피보4x추세선4,2026-02-23 00:00:00+09:00,595622.875,2026-03-09 00:00:00+09:00,569026.125,9,하향재돌파,-4.465367452517669,검증
HD현대중공업,329180.KS,피보4x추세선4,2026-03-12 00:00:00+09:00,596687.125,2026-03-23 00:00:00+09:00,495922.09375,7,하향재돌파,-16.887415033464983,검증
HD현대중공업,329180.KS,피보4x추세선4,2026-04-16 00:00:00+09:00,487525.0,2026-05-19 00:00:00+09:00,590759.8125,21,하향재돌파,21.175285882775242,검증
HD현대중공업,329180.KS,피보4x추세선4,2026-05-27 00:00:00+09:00,734992.125,2026-06-08 00:00:00+09:00,613481.3125,7,하향재돌파,-16.532260464695455,검증
HD현대중공업,329180.KS,피보4x추세선4,2026-06-17 00:00:00+09:00,698440.0625,2026-06-24 00:00:00+09:00,579893.0,5,하향재돌파,-16.973118935313078,검증
HD현대중공업,329180.KS,피보4x추세선4,2026-08-05 00:00:00+09:00,502837.34375,2026-08-21 00:00:00+09:00,453000.0,11,하향재돌파,-9.911225641741133,검증
HD현대중공업,329180.KS,피보4x추세선4,2026-09-14 00:00:00+09:00,479000.0,2026-09-18 00:00:00+09:00,460000.0,4,미도달(데이터종료),-3.966597077244259,검증
SK하이닉스,000660.KS,피보4x추세선4,2000-02-04 00:00:00+09:00,-204831.015625,2000-03-06 00:00:00+09:00,-197277.53125,21,하향재돌파,-3.687666319454642,학습
SK하이닉스,000660.KS,피보4x추세선4,2000-03-17 00:00:00+09:00,-184836.609375,2000-03-21 00:00:00+09:00,-201720.6875,2,하향재돌파,9.134596323797124,학습
SK하이닉스,000660.KS,피보4x추세선4,2000-04-11 00:00:00+09:00,-213273.0625,2000-06-05 00:00:00+09:00,-171951.34375,39,하향재돌파,-19.375029488311494,학습
SK하이닉스,000660.KS,피보4x추세선4,2000-07-20 00:00:00+09:00,-175950.28125,2000-08-10 00:00:00+09:00,-179504.84375,15,하향재돌파,2.020208478638053,학습
SK하이닉스,000660.KS,피보4x추세선4,2000-09-04 00:00:00+09:00,-167063.859375,2000-11-28 00:00:00+09:00,-67536.4453125,61,하향재돌파,-59.5744731594496,학습
SK하이닉스,000660.KS,피보4x추세선4,2000-12-04 00:00:00+09:00,-57850.3046875,2001-01-05 00:00:00+09:00,-61084.0703125,24,하향재돌파,5.58988520884789,학습
SK하이닉스,000660.KS,피보4x추세선4,2001-01-31 00:00:00+09:00,-59359.11328125,2001-03-30 00:00:00+09:00,-32013.333984375,42,하향재돌파,-46.06837566340941,학습
SK하이닉스,000660.KS,피보4x추세선4,2001-04-02 00:00:00+09:00,-31353.794921875,2001-04-23 00:00:00+09:00,-34550.04296875,15,하향재돌파,10.194134569161939,학습
SK하이닉스,000660.KS,피보4x추세선4,2001-06-18 00:00:00+09:00,-37695.55859375,2001-08-06 00:00:00+09:00,-18162.869140625,35,하향재돌파,-51.81695186860438,학습
SK하이닉스,000660.KS,피보4x추세선4,2001-08-23 00:00:00+09:00,-14205.5986328125,2001-09-12 00:00:00+09:00,-10299.0595703125,14,하향재돌파,-27.49999604716808,학습
SK하이닉스,000660.KS,피보4x추세선4,2001-09-19 00:00:00+09:00,-9588.7802734375,2001-10-05 00:00:00+09:00,-11110.80859375,12,하향재돌파,15.873012801521472,학습
SK하이닉스,000660.KS,피보4x추세선4,2001-10-22 00:00:00+09:00,-10045.384765625,2001-11-01 00:00:00+09:00,-12987.9775390625,8,하향재돌파,29.292982221118724,학습
SK하이닉스,000660.KS,피보4x추세선4,2001-12-19 00:00:00+09:00,-20547.3828125,2001-12-28 00:00:00+09:00,-32185.609375,7,하향재돌파,56.640919521000434,학습
SK하이닉스,000660.KS,피보4x추세선4,2002-01-21 00:00:00+09:00,-31587.1171875,2002-02-14 00:00:00+09:00,-31520.615234375,18,하향재돌파,-0.21053505050887292,학습
SK하이닉스,000660.KS,피보4x추세선4,2002-02-15 00:00:00+09:00,-26799.169921875,2002-03-08 00:00:00+09:00,-23075.21875,15,하향재돌파,-13.89577058816027,학습
SK하이닉스,000660.KS,피보4x추세선4,2002-03-15 00:00:00+09:00,-22144.232421875,2002-05-21 00:00:00+09:00,-10107.876953125,47,하향재돌파,-54.35435845976754,학습
SK하이닉스,000660.KS,피보4x추세선4,2002-05-29 00:00:00+09:00,-9708.880859375,2002-07-05 00:00:00+09:00,-5851.9287109375,27,하향재돌파,-39.72602202357016,학습
SK하이닉스,000660.KS,피보4x추세선4,2002-07-26 00:00:00+09:00,-5918.42724609375,2002-08-08 00:00:00+09:00,-7447.90966796875,9,하향재돌파,25.842717301027584,학습
SK하이닉스,000660.KS,피보4x추세선4,2002-08-14 00:00:00+09:00,-6716.41796875,2002-08-22 00:00:00+09:00,-7979.9013671875,6,하향재돌파,18.81186376899424,학습
SK하이닉스,000660.KS,피보4x추세선4,2002-08-30 00:00:00+09:00,-7115.4130859375,2002-10-18 00:00:00+09:00,-6117.92578125,35,하향재돌파,-14.018684405813032,학습
SK하이닉스,000660.KS,피보4x추세선4,2002-11-13 00:00:00+09:00,-6250.92236328125,2003-01-22 00:00:00+09:00,3489.616455078125,50,하향재돌파,-155.82562464023863,학습
SK하이닉스,000660.KS,피보4x추세선4,2003-02-21 00:00:00+09:00,2887.958740234375,2003-02-27 00:00:00+09:00,2466.798583984375,4,하향재돌파,-14.583316249726627,학습
SK하이닉스,000660.KS,피보4x추세선4,2003-04-15 00:00:00+09:00,2005.5274658203125,2003-04-30 00:00:00+09:00,1850.814453125,11,하향재돌파,-7.714330286273635,학습
SK하이닉스,000660.KS,피보4x추세선4,2003-05-12 00:00:00+09:00,2380.84716796875,2003-05-22 00:00:00+09:00,1879.4654541015625,8,하향재돌파,-21.058962566461066,학습
SK하이닉스,000660.KS,피보4x추세선4,2003-05-29 00:00:00+09:00,2177.429443359375,2003-07-28 00:00:00+09:00,4286.09716796875,42,하향재돌파,96.84206902962084,학습
SK하이닉스,000660.KS,피보4x추세선4,2003-08-07 00:00:00+09:00,5357.623046875,2003-08-20 00:00:00+09:00,4784.615234375,9,하향재돌파,-10.695187165775401,학습
SK하이닉스,000660.KS,피보4x추세선4,2003-09-05 00:00:00+09:00,4670.0126953125,2003-09-09 00:00:00+09:00,4629.90234375,2,하향재돌파,-0.8588917028589783,학습
SK하이닉스,000660.KS,피보4x추세선4,2003-10-15 00:00:00+09:00,4142.8447265625,2003-11-10 00:00:00+09:00,4045.435546875,18,하향재돌파,-2.3512631082440945,학습
SK하이닉스,000660.KS,피보4x추세선4,2003-12-05 00:00:00+09:00,3695.899658203125,2003-12-08 00:00:00+09:00,3604.218505859375,1,하향재돌파,-2.4806180043406156,학습
SK하이닉스,000660.KS,피보4x추세선4,2004-01-02 00:00:00+09:00,3705.056640625,2004-04-21 00:00:00+09:00,8733.3466796875,78,하향재돌파,135.71425559136082,학습
SK하이닉스,000660.KS,피보4x추세선4,2004-05-07 00:00:00+09:00,8667.185546875,2004-05-17 00:00:00+09:00,6384.6064453125,6,하향재돌파,-26.335874422181902,학습
SK하이닉스,000660.KS,피보4x추세선4,2004-06-02 00:00:00+09:00,7608.59765625,2004-06-17 00:00:00+09:00,7244.70654296875,11,하향재돌파,-4.782630515129626,학습
SK하이닉스,000660.KS,피보4x추세선4,2004-06-28 00:00:00+09:00,7840.16455078125,2004-07-13 00:00:00+09:00,7443.1923828125,11,하향재돌파,-5.063314237826716,학습
